VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
394	ÝøÈñ	S_KNIGHT	MONSTER	MAGIC	31			0	HUMAN	SLOW	0	bkboss	0	42	21	31	10	55	101	3069	19	32	262	393	3500	37	100	150	100	2000	175	30073	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
395	¼Ò½ÉÇÑ ¹ÌÝ¤	S_KNIGHT	MONSTER	MAGIC	23			0	HUMAN	SLOW	0	bksecond	0	32	16	24	8	71	86	392	9	17	199	298	1823	28	100	150	100	2000	175	30018	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
396	¼Ò½ÉÇÑ ÀºÝ¤	S_KNIGHT	MONSTER	MAGIC	26			0	HUMAN	SLOW	0	bkthird	0	36	18	27	9	66	101	324	14	22	223	334	2058	31	100	150	100	2000	175	30017	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
397	¼Ò½ÉÇÑ ¼¼¶û	S_KNIGHT	MONSTER	MAGIC	28			0	HUMAN	SLOW	0	bkfourth	0	38	19	29	10	68	127	714	19	27	239	358	2215	33	100	150	100	2000	175	30035	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
398	¼Ò½ÉÇÑ ÝøÈñ	S_KNIGHT	MONSTER	MAGIC	31			0	HUMAN	SLOW	0	bkboss	0	42	21	31	10	88	107	714	19	32	262	393	2450	37	100	150	100	2000	175	30073	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
401	ÈæÇ³´Ü¿ø	PAWN	MONSTER	MELEE	26			0	HUMAN,ATT_WIND		0	thief1	0	36	18	27	9	62	75	981	6	5	78	117	735	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	ÈæÇ³µ¹°Ý´ë	PAWN	MONSTER	MELEE	27			0	HUMAN,ATT_WIND		0	thief2	0	37	19	28	9	70	100	1027	8	10	80	121	763	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-70	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	ÈæÇ³±Ã¼ö	PAWN	MONSTER	RANGE	29			0	HUMAN,ATT_WIND		0	thief3	0	30	39	10	10	67	82	818	6	7	171	256	819	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-70	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	ÈæÇ³Àå¼ö ÀÛµµ	S_PAWN	MONSTER	POWER	30			0	HUMAN,ATT_WIND		0	thiefboss1	0	30	20	45	10	65	110	1411	8	12	136	204	1016	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	ÈæÇ³Àå¼ö µµ¼ö	S_PAWN	MONSTER	MELEE	33			0	HUMAN,ATT_WIND		0	thiefboss2	0	33	22	33	11	57	105	1625	6	7	148	222	1117	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	ÈæÇ³Àå¼ö ±¸·É	S_PAWN	MONSTER	MELEE	35			0	HUMAN,ATT_WIND		0	thiefboss3	0	35	23	42	12	59	110	1736	8	12	156	234	1184	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	ÈæÇ³´Ü¿ø µÎºÀ	KNIGHT	MONSTER	MELEE	31			0	HUMAN,ATT_WIND	SLOW	0	thief1	0	37	25	49	12	55	101	1571	12	9	528	792	750	37	110	100	100	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
432	ÈæÇ³µ¹°Ý´ë »óµÎ	KNIGHT	MONSTER	MELEE	33			0	HUMAN,ATT_WIND	SLOW	0	thief2	0	37	49	25	12	73	89	1733	12	9	560	840	798	39	110	150	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
433	ÈæÇ³±Ã¼ö °ü±Ô	KNIGHT	MONSTER	RANGE	35			0	HUMAN,ATT_WIND	SLOW	0	thief3	0	38	25	50	13	59	110	1852	12	9	592	888	846	41	70	120	100	2000	850	0	0	0	0	5	5	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
434	ÈæÇ³Àå¼ö ¼¼¹Î	S_KNIGHT	MONSTER	MELEE	36			0	HUMAN,ATT_WIND	SLOW	0	thiefboss1	0	38	50	25	13	78	95	3010	8	9	608	912	1740	42	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
435	ÈæÇ³Àå¼ö ¹ÎÈ£	S_KNIGHT	MONSTER	MELEE	38			0	HUMAN,ATT_WIND	SLOW	0	thiefboss2	0	26	39	51	13	63	117	3249	8	9	640	960	1836	44	110	120	100	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
436	ÈæÇ³Àå¼ö À±¼®	S_KNIGHT	MONSTER	MELEE	40			0	HUMAN,ATT_WIND	SLOW	0	thiefboss3	0	51	26	39	13	66	122	3500	8	9	672	1008	1932	46	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
451	ºñ¿­ÇÑ ÈæÇ³´Ü¿ø	PAWN	MONSTER	MELEE	26			0	HUMAN,ATT_WIND		0	thief1	0	36	18	27	9	74	90	785	6	5	78	117	515	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	ºñ¿­ÇÑ ÈæÇ³µ¹°Ý´ë	PAWN	MONSTER	MELEE	27			0	HUMAN,ATT_WIND		0	thief2	0	37	19	28	9	84	120	822	8	10	80	121	534	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-70	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	ºñ¿­ÇÑ ÈæÇ³±Ã¼ö	PAWN	MONSTER	RANGE	29			0	HUMAN,ATT_WIND		0	thief3	0	30	39	10	10	80	98	655	6	7	171	256	573	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-70	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	ºñ¿­ÇÑ ÈæÇ³Àå¼ö ÀÛµµ	S_PAWN	MONSTER	POWER	30			0	HUMAN,ATT_WIND		0	thiefboss1	0	30	20	45	10	78	132	1129	8	12	136	204	711	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	ºñ¿­ÇÑ ÈæÇ³Àå¼ö µµ¼ö	S_PAWN	MONSTER	MELEE	33			0	HUMAN,ATT_WIND		0	thiefboss2	0	33	22	33	11	68	126	1300	6	7	148	222	782	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	ºñ¿­ÇÑ ÈæÇ³Àå¼ö ±¸·É	S_PAWN	MONSTER	MELEE	35			0	HUMAN,ATT_WIND		0	thiefboss3	0	35	23	42	12	71	132	1389	8	12	156	234	829	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	¸ÝÈ¯	S_KNIGHT	MONSTER	TANKER	32			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	maenghwan	0	42	21	32	11	75	110	3201	9	22	246	369	3612	38	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	-50	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
492	º¸¿ì	S_KNIGHT	MONSTER	MELEE	37			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	bou	0	48	24	36	12	62	115	3911	14	17	282	423	4172	43	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	-50	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
493	±¸ÆÝ	S_KNIGHT	MONSTER	POWER	39			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	gupae	0	51	25	38	13	65	120	4219	4	12	296	445	4396	45	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	-50	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
494	ÃßÈç	S_KNIGHT	MONSTER	MELEE	45			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	chuhen	0	57	43	29	14	72	133	5220	19	27	340	510	5068	52	100	150	100	2000	300	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	-50	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
501	¿À¶ûÄ³º¸º´	PAWN	MONSTER	MELEE	29			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	67	82	1404	6	5	102	153	819	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	¿À¶ûÄ³Ý¹°³	PAWN	MONSTER	MELEE	32			0	HUMAN	STUN	0	barbarian_soldier	0	32	21	42	11	71	87	1625	8	12	111	166	903	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	¿À¶ûÄ³±Ã¼ö	S_PAWN	MONSTER	RANGE	35			0	HUMAN	STUN	0	barbarian_bow	0	23	46	17	12	68	102	1262	6	7	312	468	1184	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	¿À¶ûÄ³Àå¼ö	KNIGHT	MONSTER	MELEE	36			0	HUMAN	STUN	0	barbarian_knight	0	47	24	35	12	78	95	2240	8	17	260	391	2030	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	¿À¶ûÄ³º¸º´ ºñ¿¬	KNIGHT	MONSTER	MELEE	35		AGGR	0	HUMAN	STUN	0	barbarian_infantry	0	41	55	28	14	76	93	1852	12	7	592	888	513	41	110	100	100	2000	150	30075	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
532	¿À¶ûÄ³Ý¹°³ °­µÎ	KNIGHT	MONSTER	MELEE	37		AGGR	0	HUMAN	STUN	0	barbarian_soldier	0	42	56	28	14	71	106	2002	12	7	624	936	542	43	110	100	100	2000	150	0	0	0	5	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
533	¿À¶ûÄ³±Ã¼ö »óÃµ	S_KNIGHT	MONSTER	RANGE	40		AGGR	0	HUMAN	STUN	0	barbarian_bow	0	43	57	15	14	75	113	3500	8	7	672	1008	1172	46	70	100	100	2000	850	30075	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
534	¿À¶ûÄ³ºÎ´ÜÀå °­Ãµ	S_KNIGHT	MONSTER	MELEE	42		AGGR	0	HUMAN	STUN	0	barbarian_knight	0	59	29	44	15	68	126	3762	8	7	704	1056	1230	49	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
551	À½ÈäÇÑ ¿À¶ûÄ³º¸º´	PAWN	MONSTER	MELEE	29			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	80	98	1123	6	5	102	153	819	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	À½ÈäÇÑ ¿À¶ûÄ³Ý¹°³	PAWN	MONSTER	MELEE	32			0	HUMAN	STUN	0	barbarian_soldier	0	20	21	42	11	85	104	1300	8	12	111	166	903	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	À½ÈäÇÑ ¿À¶ûÄ³±Ã¼ö	S_PAWN	MONSTER	RANGE	35			0	HUMAN	STUN	0	barbarian_bow	0	32	46	17	12	82	122	1010	6	7	312	468	1184	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	À½ÈäÇÑ ¿À¶ûÄ³Àå¼ö	KNIGHT	MONSTER	MELEE	36			0	HUMAN	STUN	0	barbarian_knight	0	23	24	35	12	94	114	1792	8	17	260	391	2030	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	ºñ·ù´Ü´ëÀå	BOSS	MONSTER	MELEE	42		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_boss	0	40	27	54	13	68	126	18810	29	32	520	780	20280	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	¿À¶ûÄ³±Ã¼ö ±ÝÃ¶	KNIGHT	MONSTER	RANGE	42		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_bow	0	40	27	54	13	68	126	4703	30	30	520	780	6422	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	Ýø¿õ±Ýº´ µÝ»ì¶ó	PAWN	MONSTER	MELEE	26			0	ORC		0	orc_soldier	0	42	28	56	14	91	111	2268	6	2	720	1080	1038	50	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
602	Ýø¿õ±Ý Ã´ÈÄº´ »ç½Ç¸®	S_PAWN	MONSTER	MELEE	29			0	ORC		0	orc_scouter	0	43	29	57	14	92	113	2348	6	2	736	1104	1062	51	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	13421823	70105	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
603	Ýø¿õ±Ý Åõº´ ¹«·Îµµ	S_PAWN	MONSTER	MELEE	31			0	ORC		0	orc_knight	0	44	29	59	14	94	115	2429	6	2	752	1128	1086	52	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	13421823	70105	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
604	Ýø¿õ±Ý ¸¶º´ µÎ¿ÀÄí	KNIGHT	MONSTER	MAGIC	33			0	ORC		0	orc_magician	0	45	60	30	15	96	117	2514	6	2	768	1152	1110	53	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
631	Ýø¿õ±Ýº´	PAWN	MONSTER	MELEE	34			0	ORC		0	orc_soldier	0	32	21	42	11	44	66	1390	6	5	97	146	959	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
632	Ýø¿õ±Ý Ã´ÈÄº´	S_PAWN	MONSTER	MELEE	36			0	ORC		0	orc_scouter	0	28	22	45	11	80	120	1806	8	10	160	240	1218	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
633	Ýø¿õ±Ý Åõº´	S_PAWN	MONSTER	MELEE	39			0	ORC		0	orc_knight	0	25	48	43	12	80	97	2025	6	7	172	258	1319	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
634	Ýø¿õ±Ý ¸¶º´	KNIGHT	MONSTER	MAGIC	40			0	ORC		0	orc_magician	0	37	25	50	12	81	99	2800	8	12	240	360	2254	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
635	Ýø¿õ±Ý Àå±º	KNIGHT	MONSTER	MELEE	44			0	ORC		0	orc_general	0	40	53	27	13	86	106	3228	8	12	262	393	2478	51	100	100	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
636	Èæ¿õ±Ý	S_KNIGHT	MONSTER	MELEE	46			0	ORC		0	orc_black	0	20	28	75	14	54	99	5401	9	17	347	520	5180	53	100	100	100	2000	175	30006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
637	°Å´ë Èæ¿õ±Ý	S_KNIGHT	MONSTER	MELEE	49			0	ORC		0	orc_bigblack	0	45	30	60	15	75	138	5959	8	12	368	553	5516	56	100	100	100	2000	175	30077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
651	¸ÛÃ»ÇÑ Ýø¿õ±Ýº´	PAWN	MONSTER	MELEE	34			0	ORC		0	orc_soldier	0	32	21	42	11	53	79	1112	6	5	97	146	671	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
652	¸ÛÃ»ÇÑ Ýø¿õ±Ý Ã´ÈÄº´	S_PAWN	MONSTER	MELEE	36			0	ORC		0	orc_scouter	0	28	22	45	11	96	144	1445	8	10	160	240	853	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
653	¸ÛÃ»ÇÑ Ýø¿õ±Ý Åõº´	S_PAWN	MONSTER	MELEE	39			0	ORC		0	orc_knight	0	25	48	43	12	96	116	1620	6	7	172	258	923	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
654	¸ÛÃ»ÇÑ Ýø¿õ±Ý ¸¶º´	KNIGHT	MONSTER	MAGIC	40			0	ORC		0	orc_magician	0	37	25	50	12	97	119	2240	8	12	240	360	1578	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
655	¸ÛÃ»ÇÑ Ýø¿õ±Ý Àå±º	KNIGHT	MONSTER	MELEE	44			0	ORC		0	orc_general	0	40	53	27	13	103	127	2582	8	12	262	393	1735	51	100	100	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
656	¸ÛÃ»ÇÑ Èæ¿õ±Ý	S_KNIGHT	MONSTER	MELEE	46			0	ORC		0	orc_black	0	20	28	75	14	65	119	4321	9	17	347	520	3626	53	100	100	100	2000	175	30006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
657	¸ÛÃ»ÇÑ °Å´ë Èæ¿õ±Ý	S_KNIGHT	MONSTER	MELEE	49			0	ORC		0	orc_bigblack	0	45	30	60	15	90	166	4767	8	12	368	553	3861	56	100	100	100	2000	175	30077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	70107	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
691	¿õ±Ý Ý·Àå	BOSS	MONSTER	MELEE	50		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	79	146	24618	19	22	616	924	20422	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	30	256	0	0	0	0	0	0	0	0	35	0	0	0	0
692	Ýø¿õ±Ý Ý·Àå	BOSS	MONSTER	MELEE	50		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	79	146	24618	20	20	616	924	7558	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	30	256	0	0	0	0	0	0	0	0	35	0	0	0	0
693	¿õ±Ý´ëÝ·Àå	KING	MONSTER	MELEE	97		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	122	91	61	30	150	278	2568600	30	20	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	50	30	25	30	30	30	10	10	50	10	20	2.3	2414	10	0	0	35	256	0	0	0	0	0	0	0	0	20	20	0	30	40
701	¹Ý±³ÃßÝ¾ÀÚ	PAWN	MONSTER	MELEE	35			0	MILGYO,ATT_WIND		0	milgyo_religionist	0	46	35	23	12	76	93	1447	8	7	109	164	987	41	100	120	70	2000	175	30008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	-70	0	1.0	0	0	13434828	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	¹Ý±³³ªÇÑº´	S_PAWN	MONSTER	MELEE	38			0	MILGYO,ATT_WIND		0	milgyo_nahan1	0	50	37	25	12	72	108	1950	8	7	184	277	1102	44	100	120	70	2000	175	30078	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-60	0	1.4	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	¹Ý±³³ªÇÑÅõº´	S_PAWN	MONSTER	MELEE	41			0	MILGYO,ATT_WIND		0	milgyo_nahan2	0	53	40	27	13	100	115	2178	8	7	197	296	1188	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	-60	0	1.4	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	¹Ý±³³ªÇÑÀå	KNIGHT	MONSTER	TANKER	44			0	MILGYO,ATT_WIND		0	milgyo_nahan_general	0	50	42	30	14	81	121	3228	12	12	288	432	1770	51	100	120	70	2000	175	30051	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	-50	0	1.8	0	0	13434828	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	¹Ý±³ÝýÇàº´	S_PAWN	MONSTER	POWER	48			0	MILGYO,ATT_WIND		0	milgyo_executor	0	61	31	46	15	76	141	2769	8	7	228	343	1158	55	100	120	70	2000	175	30079	0	0	0	0	0	0	1	0	0	-5	0	1	1	0	0	0	-60	0	1.4	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
706	¹Ý±³°­¹Ú·É	S_KNIGHT	MONSTER	MELEE	49			0	MILGYO,ATT_WIND		0	milgyo_monster1	0	62	47	31	16	99	121	5959	8	12	349	524	3940	56	100	100	70	2000	175	30047	0	0	0	0	0	0	1	1	0	-15	0	0	0	0	0	1	-40	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
